name,landmark_type,lng,lat
Valentine & Macaria Rodriguez Compound,college_university,121.0052151,14.76924877
IIH College,college_university,121.03894448,14.7203014
J.E. Cycle,bicycle_shop,121.038095,14.7201823
Punturin Firing Range,college_university,120.99488353,14.74174555
FM The Fourth of Wall Street,college_university,121.0407313,14.7317134
Goshen Tech Cellphone Repair Shop,cinema,121.0241148,14.7263066
Kumon Learning Center,college_university,121.04479258,14.75631588
SM Cinema Caloocan,cinema,121.02581599999995,14.746407199999993
Merriam College,college_university,121.040613145,14.74404294
Projectaha Psychological Training Services,college_university,121.0460886,14.7349133
Child Jesus College,college_university,121.04400604,14.77527184
Nova Mall,shopping_center,121.04139,14.721752
Timebeau by Yang,shopping_center,121.03864848,14.7215709
Grasya’s Shopbiz,shopping_center,121.02593277,14.72216348
Mark Bike Parts and Accessories,bicycle_shop,121.00872111,14.75592647
Mira,shopping_center,121.03912947,14.72275758
Cinema '76 Film Society,cinema,121.0409389,14.7319194
Kai Mall,shopping_center,121.04372,14.76179
Lady of Lourdes Colleges of Caybiga,college_university,121.0068141,14.71917494
market moto,shopping_center,121.00813433,14.73075069
GOSS,shopping_center,121.0064,14.75419188
Robinson Palace Manila,shopping_center,121.0408394,14.7639656
Nova Plaza Mall,shopping_center,121.04019407,14.72163704
SM Fairview & SM North,shopping_center,121.0400077,14.7581386
Access Computer College,college_university,121.04445672,14.75250549
Ateneo de Manila High School - Ateneo Liturgical Ministries,college_university,121.0251287,14.7254515
"Rainbow Village 5, Caloocan City",shopping_center,121.0295516,14.747336
Zabarte Mall,shopping_center,121.04288923223922,14.756395241072438
Advanced Science And Technology Institute,college_university,121.04675361194049,14.734621924250161
Trinity Polytechnic College HRDO,college_university,121.0396809,14.7202457
Society of Tourism Advocates and Representatives - North Campus,college_university,121.030792,14.754474400000003
Nova Mall,shopping_center,121.03931573,14.72217191
EMA Town Center,shopping_center,120.99668256131616,14.760856283754277
College of Arts and Sciences,college_university,121.0018601,14.7650764
St. Mary's College of Novaliches,college_university,121.02914907259337,14.721868969815509
La Consolacion College Novaliches,college_university,121.02757912,14.7435184
World Balance International,shopping_center,121.04694296,14.72135428
Metro Manila College,college_university,121.04412856578,14.725672426259438
Roadside Bicycle Parts and Repair,bicycle_shop,121.03479452,14.77847462
Ziann Bike Shop,bicycle_shop,121.04444444,14.77281607
"Fairview Terraces, Fairview Q.C.",shopping_center,121.0175758,14.7441657
City Cycle Center,bicycle_shop,121.0357,14.72183
Novaliches Plaza Mall,shopping_center,121.04024214,14.72142883
Alejandro Colleges,college_university,121.0099981,14.71939144
Palmera Springs II Subdivision,shopping_center,121.03552030098301,14.755691700755913
Buklod Diwa,college_university,121.0407281,14.7317316
LAMBS Learning Academy,college_university,121.04585096,14.72828421
Zabarte Town Center,shopping_center,121.04389,14.76365
Metrogate Subdivision Marilao Bulacan,shopping_center,121.019938,14.776536
Area 9,college_university,121.03294,14.7188
Robinson Malabon Townmall,shopping_center,121.00525634587011,14.752235051512628
Virmacs dry goods,shopping_center,121.04270922,14.75636386
"Assessment, Curriculum & Technology Research Centre",college_university,121.02674341824749,14.740804745412534
Sampaguita Bike Shop,bicycle_shop,121.03292657,14.76976447
Justine Bike Shop,bicycle_shop,121.00190983,14.76647746
Marloney Bicycle Shop,bicycle_shop,121.04429105214707,14.760974556591407
Bestlink College of the Philippines,college_university,121.04167195,14.72861618
YGM Party Needs and Printshop,shopping_center,121.04512441,14.77704413
Zabarte Town Center,shopping_center,121.0434441,14.75626491
Red Square,shopping_center,121.00482289,14.7190155
SALBA ng Kinabukasan - UCC North,college_university,121.03316,14.75029
Mother Of The Redeemer Academy,college_university,121.01292643,14.74084407
Rainbow Christian Academy,college_university,121.02777203,14.74921375
Excel Cycle,bicycle_shop,121.03447235,14.73374921
BCP Millionaires Court,college_university,121.03672265527456,14.726542019303658
Sunny College,college_university,121.02494665571129,14.728152750682609
Ayala Malls Fairview Terraces,shopping_center,121.06015848,14.73638327
Cinema 2 Ayala Fairview Terraces,cinema,121.059536,14.737241
NICAG - Quezon City,college_university,121.0701,14.73495
Mall Of Asia,shopping_center,121.05762445506,14.734229006614
"E. M. Castro Educational Foundation, Inc.",college_university,121.07822767000002,14.764858510000002
TLDR Bikes,bicycle_shop,121.05705187,14.75224762
SM City Fairview,shopping_center,121.05843935175,14.734030419039
J Bike & Repair Shop,bicycle_shop,121.0611,14.7551
RL and RJ Bike Shop,bicycle_shop,121.07853188,14.75214727
PLDT Ayala Terraces Fairview,shopping_center,121.06066072423565,14.73703270543472
LJ Bike Shop Belfast,bicycle_shop,121.05627785,14.72932953
Tito Bike Shop,bicycle_shop,121.0499514,14.74793384
St. Dominic Savio College,college_university,121.08644023,14.76171093
Transcycle,bicycle_shop,121.061393671,14.7321297965
Eastwood Cybermall,shopping_center,121.04943487,14.73229639
The Annex,shopping_center,121.05659335847058,14.734348970411764
JZ Beauty and Wellness Hub,shopping_center,121.07619942,14.77087005
CSTA Education,college_university,121.04981,14.73451
The Baraque Bazaar,shopping_center,121.06000185013,14.736702503165
Metroplaza Mall,shopping_center,121.08063623,14.76904193
URS - Rodriguez Graduate School,college_university,121.1272377690391,14.749147501286728
Robinsons,shopping_center,121.12565413,14.73075058
"College of Arts, Sciences, and Education - SDSC",college_university,121.05190135701933,14.777375035552375
Grotto Shop and Ride,shopping_center,121.0902,14.76961
Nilo's Bike Shop,bicycle_shop,121.06770318,14.76592442
Robinsons Malls,shopping_center,121.10033182,14.75894135
Charice Bicycle Store,bicycle_shop,121.05750736,14.73882377
SM City Fairview,shopping_center,121.05790011,14.73459047
Cinema 6 SM City Fairview,cinema,121.05824151728281,14.734321963907991
Froebelian College of Science and Technology,college_university,121.12850798,14.73645357
NU Fairview,college_university,121.06032309,14.73358321
Jpia Olfu Qc,college_university,121.06118,14.73259
UP Economics Society,college_university,121.04719,14.7243
The Annex - SM City Fairview,shopping_center,121.056053014199,14.733534666765204
Belfast Bikeshop,bicycle_shop,121.0557983,14.7300944
NGC Bikeshop,bicycle_shop,121.05087445,14.73291423
PUP Laboratory High School,college_university,121.05489,14.7538264
B-Shop Bike Parts and Accessories,bicycle_shop,121.05943781,14.75863968
ePipe,shopping_center,121.05954087,14.73229971
Genesis Hobby Shop,shopping_center,121.06573797,14.73579796
Kenwei E-Bike,bicycle_shop,121.05238006,14.72136688
UP Office of the Student Regent,college_university,121.0501637,14.7309708
Machete Gold Capsule,shopping_center,121.06106,14.74013
Movill Cycle Shop,bicycle_shop,121.0488546,14.7420136
St. Vincent Christian Academy of Caloocan,college_university,121.0781716,14.7485923
South East-Asia Institute of Trade and Technology,college_university,121.06131735,14.73374677
Lebron's Bike Shop,bicycle_shop,121.06969,14.737219549513
Aurora State College Of Technology,college_university,121.066,14.72463
"Bang's Tony & Jackey, SM Fairview",shopping_center,121.057645811,14.7333281115
Fairview Terraces,shopping_center,121.05987219,14.73599994
Mt. Sinai Christian School of Novaliches,college_university,121.05246136,14.75691069
SDSC • Graduate School & Institute of Professional Development,college_university,121.08036,14.76897
Phase 3 blk 6 payatas b quezon city,cinema,121.11328,14.72219
Abraham Dumlao Colleges of the Philippines,college_university,121.0531006,14.7312698
Ayala Malls Cinema 4,cinema,121.05952111002581,14.736852464697566
Baker's Centrale by Iris,shopping_center,121.06736361,14.73483984
Criminology Department CSCQC,college_university,121.05407,14.73421
The Strip at Trees Residences,shopping_center,121.06427451,14.73598285
OLFU CAS Building,college_university,121.07031126,14.73457547
Central Garden Ayala Fairview Teraces,shopping_center,121.06079,14.7366
Cinema 5 SM City Fairview,cinema,121.05964889536374,14.734478226565633
National Polytechnic College of Science and Technology,college_university,121.06511801,14.73517696
Novaliches Bicycle World,bicycle_shop,121.04854921,14.73275468
Our Lady of University,college_university,121.05583479,14.7294523
Robinsons Novaliches,shopping_center,121.05632081,14.7351392
Tuluyan Plaza,shopping_center,121.05489456,14.77968294
Wellcome Lagro,shopping_center,121.06806422,14.73508471
ABE International Business College,college_university,121.05667579,14.73063917
Walter Mart Monuz Country Style,shopping_center,121.0674323,14.7353943
Bargain Exchange,shopping_center,121.05625209,14.73581366
Our Lady Of Fatima University - VSB Building,college_university,121.07072906,14.73376754
PUP Alumni,college_university,121.055206,14.754669
Brittany Square,shopping_center,121.05769952,14.72665801
Tom's World SM Fairview,shopping_center,121.05660367814193,14.733764529208083
National University College of Architecture,college_university,121.0576051,14.749407
Everywhere Crossbody,shopping_center,121.06327,14.7525
St. Dominic Institute,college_university,121.06249374,14.73529105
Robinsons Christmas Bazaar,shopping_center,121.05656344,14.73518733
Extra Mile Online Bike Shop,bicycle_shop,121.0613014,14.74019264
Landcaster Square Mall,shopping_center,121.0611868,14.736289
SCG Dress Shoppe Main Store | Quezon City,shopping_center,121.07010515,14.73495055
Holiday Island - Bagong Silang,shopping_center,121.0505604744,14.773056658989
Sagrada Familia School of Caloocan,college_university,121.0624363,14.75939913
Golden Link College,college_university,121.0570768,14.74563232
Robinson's Novaliches Tiangge,shopping_center,121.05970220000002,14.7424586
Lagro High School,college_university,121.06651262,14.72680654
Access Computer & Technical Colleges,college_university,121.06496951,14.73566576
"Kid's Republic, SM Fairview",shopping_center,121.05665786491669,14.73432273675
NU Manila College of Engineering,college_university,121.0576051,14.749407
Prestige Lounge SM Fairview,shopping_center,121.06026223,14.73379215
SM Cinema Fairview,cinema,121.05862717,14.73437876
"Hospitality Management Society- OLFU, QC",college_university,121.0701,14.73495
Immaculate Conception College,college_university,121.0729961,14.76854807
Walter Mart Altaraza,shopping_center,121.074672,14.778113
The Pink Cart,shopping_center,121.0718233,14.76994272
National University Fairview,college_university,121.06031798,14.73297433
University of Caloocan City,college_university,121.04997398,14.76245999
Balian Community College,college_university,121.0648651,14.7284521
Access Computer College Zabarte Campus,college_university,121.04851579,14.73161433
Zabarte Mall McDo,shopping_center,121.0528401,14.7725803
SM Fairview Annex 2,shopping_center,121.05591737,14.73396231
Altaraza Town Center,shopping_center,121.07454,14.7784
IIH College Zabarte,college_university,121.04859885,14.73171949
UCC Stolen Shots (Camarin Campus),college_university,121.04989624023,14.762702941895
Robinsons Nova Market,shopping_center,121.05599781,14.73604774
Motorista Siklista,bicycle_shop,121.05099191,14.73278685
3R Bike Shop,bicycle_shop,121.05540248,14.73147431
AMA Computer College,college_university,121.06138571,14.72026799
iMall Camarin,shopping_center,121.05868006,14.75667576
NU Fairview Junior Marketing Association - NUFV JMA,college_university,121.05604316523701,14.735281987769824
